column_0
5
8
3
11
4
4
13
7
3
15
5
3
9
1
2
12
12
7
3
5
16
1
6
4
8
14
4
12
22
24
9
3
8
14
1
15
36
2
10
13
3
19
1
11
6
25
18
1
18
7
21
6
1
1
7
3
23
3
1
5
8
13
1
1
4
7
14
9
20
3
1
5
15
39
2
10
7
9
8
2
4
6
2
7
1
6
16
11
7
5
3
7
26
2
6
18
3
4
9
1
3
1
6
27
4
15
1
7
18
7
15
5
4
16
6
5
5
4
16
23
11
22
5
7
4
20
3
10
1
17
19
9
6
1
2
14
6
1
25
11
9
1
2
28
2
12
13
10
2
13
4
10
5
2
3
6
1
10
23
9
2
27
8
9
2
9
7
11
12
5
6
10
6
2
5
10
23
3
7
2
3
12
7
2
2
7
7
13
2
1
29
12
8
12
17
10
2
16
10
20
1
13
22
16
2
21
14
1
34
11
11
43
12
24
1
1
9
1
36
22
14
18
15
19
12
7
2
10
64
14
5
1
15
41
7
17
5
55
44
19
10
6
3
2
33
5
18
13
8
32
41
22
10
2
24
8
3
8
13
12
2
12
30
36
4
14
2
2
1
6
8
13
15
1
2
2
2
11
11
9
8
7
8
19
2
15
16
3
15
4
6
4
7
4
2
3
1
2
4
3
11
41
2
5
7
8
13
2
9
9
4
4
3
13
10
3
10
3
1
5
6
4
11
6
7
4
7
23
16
1
4
17
7
1
16
8
6
8
40
7
7
1
1
4
2
21
1
5
6
1
10
2
19
6
12
11
8
19
2
3
4
27
25
11
2
12
6
3
24
1
10
4
5
8
19
6
1
21
1
10
11
1
6
4
62
1
9
39
2
9
14
20
1
39
4
14
4
22
12
3
7
19
9
6
4
7
5
2
30
20
42
17
13
1
4
1
4
10
28
6
3
3
2
3
9
10
7
1
14
3
7
38
7
3
2
16
4
3
3
17
29
17
6
38
1
47
6
10
8
1
11
17
6
1
3
7
9
5
30
5
7
4
5
3
6
11
17
1
7
8
1
14
36
2
3
4
8
2
9
10
2
1
23
5
3
6
31
2
5
1
23
1
3
18
21
1
1
4
3
4
48
9
8
3
5
2
22
7
11
22
23
17
6
5
4
10
31
4
8
4
7
16
14
2
16
5
1
4
16
33
3
1
1
13
1
6
20
7
31
11
6
7
7
1
5
4
1
10
3
3
11
1
9
1
28
9
1
9
2
4
6
30
4
1
22
1
4
14
13
5
27
1
3
25
6
10
4
2
10
2
3
2
5
16
10
9
5
8
11
28
11
12
22
74
8
2
15
22
1
17
5
14
18
29
19
19
7
3
10
1
17
8
1
10
4
8
4
8
1
2
53
28
27
24
18
8
10
14
3
1
8
17
35
1
4
6
4
6
13
9
33
1
3
10
12
20
30
4
35
15
12
10
7
2
19
2
12
17
2
1
34
19
23
2
4
13
1
4
4
2
30
2
7
18
32
8
3
4
17
2
1
8
9
22
47
5
1
2
42
1
6
7
1
2
1
5
3
14
5
16
13
11
9
5
19
1
6
9
19
8
4
19
2
9
18
25
6
47
8
24
15
7
1
22
18
20
9
10
2
7
12
27
28
16
2
28
21
6
4
5
2
14
13
7
3
16
20
15
6
11
67
4
2
11
22
4
18
4
3
4
22
12
2
8
4
5
9
48
10
3
10
6
5
1
15
30
15
11
14
6
22
1
12
9
6
17
22
6
8
3
2
8
14
19
5
3
35
6
3
2
1
11
4
2
19
12
12
4
6
41
1
6
1
2
20
1
4
4
1
15
13
5
3
11
10
9
10
5
7
2
8
37
6
1
13
7
20
4
20
11
13
1
2
46
7
7
4
26
16
3
4
10
2
18
2
6
7
2
13
3
1
4
12
10
8
4
1
17
7
29
25
17
23
11
4
22
39
7
29
10
38
4
7
2
20
20
3
2
3
7
6
23
1
10
2
6
5
10
15
1
4
9
3
7
1
27
1
13
11
2
29
4
2
4
1
11
11
31
1
26
4
1
20
5
16
6
8
16
13
8
16
9
29
103
28
6
1
7
2
15
6
13
8
24
19
12
11
12
5
1
3
3
14
9
24
1
25
10
13
11
13
8
15
1
11
14
3
10
3
7
8
7
3
24
12
1
2
14
21
2
11
1
12
13
43
4
6
1
4
1
2
1
3
24
9
12
7
28
12
2
11
2
41
13
7
15
2
33
2
7
16
8
7
24
4
10
31
5
7
29
2
3
14
9
9
1
6
15
1
3
29
1
2
1
17
4
21
1
4
1
10
16
10
14
2
9
11
12
5
5
3
3
18
9
3
4
2
18
12
18
15
28
7
11
5
10
12
30
5
14
6
76
24
4
25
3
1
4
7
2
5
25
9
10
10
27
21
26
6
15
3
1
4
18
8
20
10
7
7
2
9
11
19
29
1
24
9
40
2
19
20
5
4
3
23
23
9
10
10
11
19
8
9
2
4
5
10
1
4
1
21
7
11
28
37
13
2
10
9
14
28
11
1
7
13
7
6
8
2
6
5
1
2
7
11
10
5
2
9
7
26
6
2
9
3
43
2
13
3
18
12
22
4
24
1
17
2
1
5
3
3
1
1
15
11
27
9
10
14
28
3
4
2
39
1
16
2
11
1
10
13
12
6
2
24
3
5
3
1
26
21
20
18
13
23
6
9
8
1
8
3
3
3
28
2
7
10
1
3
9
1
6
9
3
13
2
3
4
6
1
1
1
9
22
3
17
19
1
5
6
5
2
19
19
36
5
48
1
2
22
4
22
7
20
6
7
18
11
10
7
14
22
7
1
6
4
8
19
29
1
2
2
21
17
1
16
13
7
6
12
5
7
7
5
7
3
9
2
1
11
3
7
8
1
13
2
5
1
3
26
1
16
8
2
9
3
5
25
3
30
6
7
5
10
4
5
10
2
10
13
9
1
6
2
8
25
3
4
5
7
5
6
3
13
9
35
1
2
1
17
12
1
39
4
1
18
32
31
1
32
13
23
8
2
7
1
1
1
24
2
4
1
6
12
4
9
3
2
12
13
9
15
11
1
5
17
5
7
8
32
6
11
1
20
10
1
8
1
16
12
15
19
14
1
1
24
1
17
20
15
1
7
3
6
1
3
45
10
6
6
20
13
22
1
4
3
4
1
1
6
11
2
8
18
1
1
14
5
2
1
34
7
4
13
4
16
19
4
2
27
46
1
2
8
3
40
6
17
16
1
14
18
3
21
1
7
4
16
9
6
3
4
9
1
14
16
23
9
22
2
16
3
12
2
19
18
6
5
17
8
14
21
1
1
3
11
8
10
6
7
22
13
10
2
7
1
7
5
3
5
3
14
18
21
18
1
46
1
16
40
4
1
20
1
24
10
9
10
10
10
16
16
12
20
3
18
7
11
1
9
2
2
3
8
14
3
1
10
20
2
14
5
28
1
4
6
50
12
1
2
9
3
1
10
5
4
29
1
37
6
4
1
12
1
18
12
4
7
4
7
4
21
9
15
19
1
5
26
1
5
5
4
13
7
7
7
2
11
8
14
7
1
12
7
1
11
1
4
41
2
3
12
2
19
2
7
3
4
1
17
3
4
3
3
2
1
5
6
10
3
9
13
1
27
14
1
24
6
15
4
8
46
1
4
8
50
6
1
18
23
20
10
13
1
8
14
14
13
5
8
22
15
1
1
3
9
16
2
13
25
2
8
20
25
9
5
1
1
8
1
7
15
24
4
2
8
8
5
6
12
11
11
23
6
6
10
3
34
18
2
1
25
7
15
34
1
6
14
1
6
7
15
1
20
3
1
1
2
13
16
6
6
30
13
10
9
5
16
4
5
18
2
2
5
2
31
28
4
13
2
8
1
16
6
1
8
4
25
27
20
11
5
16
40
2
8
11
8
53
6
24
15
3
26
32
38
14
10
3
16
3
25
18
23
13
1
19
13
2
54
20
15
31
1
5
2
30
29
17
3
7
26
6
54
1
18
7
29
5
5
4
25
2
12
1
1
11
1
2
4
1
11
1
13
9
13
1
60
2
33
7
22
10
1
23
6
2
1
18
27
38
11
9
4
16
2
7
14
20
19
3
8
13
1
8
31
20
13
13
4
1
9
3
1
15
25
10
1
25
6
42
2
11
3
4
10
13
1
9
6
24
5
21
9
4
5
9
1
8
1
21
1
18
3
7
6
5
2
9
4
11
12
1
11
8
12
13
24
8
2
36
13
11
4
27
17
3
3
1
12
5
5
5
3
5
1
1
36
2
3
6
10
4
2
22
15
18
5
4
6
2
2
9
18
16
34
1
12
27
3
9
23
31
9
17
4
4
6
5
11
19
31
35
7
1
5
9
7
1
6
1
3
2
17
5
6
13
2
33
12
35
3
5
3
5
11
3
3
5
1
9
8
4
4
6
14
3
24
2
2
3
4
6
17
9
2
1
1
4
10
5
6
4
29
15
6
3
5
8
4
14
3
3
1
14
5
8
1
6
15
4
5
1
7
1
2
19
41
5
14
7
35
13
10
3
17
2
11
7
5
6
23
10
16
10
19
2
26
11
11
1
4
5
16
1
17
4
1
1
2
23
10
2
11
30
5
1
10
1
6
9
10
20
2
3
32
4
8
5
20
20
6
22
1
22
1
5
5
18
15
3
11
8
7
7
1
45
4
8
7
1
19
6
8
19
2
21
4
8
5
21
9
15
3
3
4
10
12
14
8
5
12
1
30
9
8
3
11
3
3
25
1
10
1
30
11
6
11
7
27
4
8
3
8
7
17
11
24
7
17
7
1
12
20
13
6
10
5
23
11
12
1
1
7
10
7
34
35
6
19
11
25
8
1
15
2
6
2
10
2
4
10
7
16
20
36
6
22
3
11
6
1
29
12
18
9
10
22
7
27
2
14
6
2
1
42
13
13
6
20
9
7
10
2
2
2
2
33
27
27
11
3
2
26
14
8
6
5
2
4
4
6
13
11
3
7
3
2
21
18
9
6
1
15
5
9
9
26
10
18
16
6
18
13
1
9
5
13
23
5
18
28
6
6
2
1
9
4
20
16
23
6
2
1
7
16
20
21
2
15
13
5
3
1
6
1
35
8
3
14
10
14
1
2
14
2
8
6
3
14
12
17
2
7
2
4
5
3
5
11
16
5
1
7
14
16
6
5
8
32
3
12
3
15
4
2
1
1
22
10
1
9
20
6
5
28
11
2
13
14
11
31
8
14
2
9
1
5
2
6
4
15
3
24
8
1
6
12
8
4
3
25
7
2
2
3
8
7
3
15
4
1
11
1
9
2
8
6
4
7
10
4
1
20
7
2
15
25
28
13
1
1
8
16
5
7
15
15
17
7
5
18
9
8
7
16
16
11
7
1
11
1
1
5
4
59
20
10
3
23
5
3
18
11
38
8
2
3
10
20
12
6
3
44
3
5
2
19
4
1
3
36
2
8
52
2
18
1
22
41
4
8
5
3
4
2
5
2
24
15
11
1
5
2
3
5
3
24
10
6
27
2
41
4
3
18
11
9
3
10
15
4
10
3
7
1
1
30
2
5
7
19
35
9
7
51
2
4
42
13
4
1
5
30
11
8
2
8
2
1
22
2
1
19
11
13
8
19
5
1
7
3
23
8
27
2
1
30
4
6
35
1
1
37
9
30
4
3
24
1
17
28
1
26
6
2
32
10
14
5
19
4
1
18
8
5
5
5
11
4
5
3
3
12
9
4
5
3
2
44
17
52
2
4
13
1
35
10
5
4
11
1
5
1
3
6
4
23
3
6
3
10
2
12
4
6
3
2
12
1
28
6
4
35
7
7
6
4
7
6
10
16
3
12
3
5
7
3
14
3
3
8
14
2
1
2
2
6
4
3
4
6
13
8
5
1
6
4
19
27
27
5
4
1
1
19
9
18
1
20
3
12
21
1
23
36
9
30
12
1
13
23
9
9
4
2
3
1
15
2
4
14
8
12
3
2
42
2
1
9
17
22
8
1
6
1
5
10
2
17
1
2
7
2
14
13
5
47
14
32
3
13
3
15
8
3
2
13
9
1
6
15
5
6
8
21
2
8
12
9
1
17
1
7
3
7
19
17
8
7
11
55
12
4
11
7
3
2
6
1
2
6
14
2
3
10
19
1
21
8
2
1
12
30
27
1
8
5
10
22
3
4
7
13
2
2
4
5
17
2
4
14
8
2
6
2
11
7
9
6
5
4
3
1
5
11
1
7
1
4
19
31
8
1
1
28
7
8
1
2
11
8
11
12
26
9
13
16
8
7
3
12
45
9
9
2
12
3
9
2
9
7
4
9
2
27
14
54
2
6
7
27
5
5
22
5
17
2
7
23
7
2
3
13
9
5
4
11
13
9
1
10
13
5
1
22
21
14
40
2
17
9
28
2
15
2
1
23
6
3
22
16
9
3
5
14
27
1
4
4
1
3
7
1
18
15
23
9
7
1
21
9
2
3
1
14
12
2
9
8
11
5
37
21
44
9
7
4
28
6
56
4
6
12
26
2
14
2
23
6
6
10
22
2
7
10
3
11
14
4
32
2
27
14
11
4
9
23
13
17
11
23
4
4
10
9
10
2
15
4
7
3
5
1
16
35
5
15
15
1
13
9
1
11
9
1
1
19
8
7
5
13
3
2
4
4
11
1
52
25
9
11
16
12
6
7
22
5
6
55
26
2
20
7
1
26
11
15
11
8
1
16
10
1
14
3
2
6
3
6
4
2
1
3
11
7
1
15
15
1
19
19
1
5
3
27
20
14
40
5
16
9
26
18
9
14
3
5
35
10
5
12
13
2
14
7
29
1
1
17
15
5
17
15
2
15
30
2
4
5
21
5
2
1
6
22
17
1
15
44
14
24
17
27
6
36
2
10
1
8
10
4
5
1
120
10
35
6
19
1
2
65
12
3
12
7
4
1
7
1
6
2
29
20
3
25
11
23
23
4
42
1
32
19
14
3
1
2
10
1
22
1
20
1
17
2
1
4
7
3
7
14
19
16
1
25
23
7
11
5
2
19
14
2
7
7
21
5
29
28
2
12
10
5
6
3
11
5
4
6
2
8
7
1
71
4
22
1
4
3
10
1
15
3
1
12
35
15
2
31
5
2
16
1
5
1
9
5
1
4
10
33
37
21
1
3
11
30
3
21
7
2
3
2
20
28
16
26
12
1
12
10
4
8
13
16
1
3
18
35
26
11
7
16
2
7
17
10
1
21
1
1
13
2
15
1
14
12
9
11
4
4
2
22
2
1
11
8
5
13
12
10
1
8
5
2
30
25
13
7
5
7
25
1
7
9
6
20
1
13
45
2
3
11
16
8
2
16
6
6
1
1
1
8
10
6
19
28
7
8
12
25
2
4
2
6
3
3
9
11
5
6
7
7
8
16
4
13
2
20
4
4
1
40
13
5
6
8
15
12
44
12
1
15
10
17
17
18
5
11
4
2
14
5
6
12
37
18
1
12
6
9
3
27
3
9
1
2
25
1
1
3
7
6
9
25
10
1
4
35
10
12
1
18
24
10
77
4
3
5
2
13
24
2
1
25
15
9
1
8
7
39
11
5
1
14
3
1
9
9
15
2
6
4
1
8
8
21
7
1
3
19
2
2
1
19
9
5
1
1
11
1
1
24
7
1
12
17
14
9
24
35
16
6
3
7
11
6
7
27
1
1
7
1
4
8
2
8
3
1
31
9
1
11
17
5
5
11
4
2
5
15
11
10
16
17
5
1
3
5
1
3
10
1
4
13
5
3
19
24
20
18
1
15
2
10
3
7
4
13
20
8
13
24
12
2
20
8
11
2
10
4
4
1
9
8
18
19
82
7
10
23
1
8
18
9
2
6
9
1
2
6
4
1
7
7
2
1
17
2
14
5
4
11
5
1
17
10
49
10
8
8
11
51
34
6
21
43
37
7
3
8
4
5
10
11
1
6
17
1
6
5
41
2
5
29
1
12
19
2
6
8
13
7
13
22
21
2
5
15
6
1
1
1
37
2
4
11
12
15
1
6
12
16
7
5
15
5
4
6
3
1
25
7
7
1
1
9
18
5
15
10
6
6
7
3
10
30
13
1
18
3
5
21
4
11
1
2
20
8
4
5
22
12
14
19
8
7
9
12
26
1
16
1
3
2
32
13
10
12
2
9
7
10
2
1
10
29
1
27
14
14
9
1
4
26
12
4
1
1
6
12
15
7
11
9
3
6
2
4
3
14
20
11
7
1
4
16
40
2
14
37
8
18
21
9
11
1
1
31
14
17
13
2
2
6
10
23
3
13
13
15
5
6
1
1
4
6
20
26
1
3
16
24
8
1
11
2
24
12
21
2
21
6
8
6
1
2
4
14
3
4
3
2
2
4
18
2
3
21
3
24
5
21
4
21
5
10
2
14
15
8
13
8
20
14
18
4
32
5
1
7
7
12
18
5
5
7
12
22
10
8
13
6
6
13
3
2
19
6
46
19
3
30
12
27
3
1
1
6
5
25
5
25
9
1
1
1
23
5
33
29
8
22
5
4
6
1
15
11
13
1
2
1
17
1
1
39
1
5
11
6
3
10
5
4
3
2
11
1
2
15
7
9
5
23
3
11
16
3
5
1
2
15
3
16
25
13
4
20
8
10
26
28
6
14
4
47
10
1
2
1
1
3
28
1
11
6
16
15
14
17
31
4
15
5
36
1
23
2
11
5
3
5
20
3
2
8
2
20
4
12
19
2
6
3
5
3
20
15
17
8
7
10
9
1
1
7
1
3
17
35
43
4
29
2
6
14
34
26
15
6
11
22
4
1
5
2
2
3
13
10
5
6
7
14
21
6
31
4
2
17
3
2
10
1
20
4
5
2
8
10
13
2
1
1
5
66
26
10
9
6
6
2
17
2
6
4
7
7
2
4
2
7
10
4
4
2
4
1
23
1
17
2
15
13
6
26
2
3
18
10
2
10
23
2
4
10
4
4
50
69
8
19
3
4
16
10
7
12
4
9
20
3
8
2
3
7
20
24
1
11
32
4
2
10
3
19
14
1
6
7
13
9
6
40
13
22
7
2
7
1
9
34
18
18
3
5
12
17
2
27
16
7
1
3
11
27
5
6
4
29
13
39
13
3
5
7
9
1
6
29
15
22
17
9
60
22
4
14
2
42
29
1
16
4
6
9
28
19
4
18
1
15
5
4
2
1
3
3
2
13
18
23
7
21
3
34
12
2
9
22
1
12
17
21
5
7
11
16
22
1
13
5
2
6
41
5
13
7
5
11
10
4
9
10
18
13
10
9
1
10
18
14
29
26
7
19
3
1
2
7
33
2
1
4
4
1
7
1
11
2
10
1
2
6
21
8
25
7
3
6
10
11
8
5
8
4
2
17
4
11
6
7
1
8
5
7
9
5
23
12
14
6
13
